mode,arch,dataset,val_size,max_epochs,batch_size,pretrain_mode,window_length,stride_series,window_time_stride,window_patt_stride,learning_rate,random_state,nepochs,best_model,total_params,trainable_params,metrics_csv,val_mse,val_r2,time_dm,time_train,time_total
DF,CNN,CBF,0.25,60,128,True,10,False,7,5,0.0001,0,60,training/pretrain/CBF_CNN/logs/wlen10_stride0_wtst7_wpst5_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/checkpoints/epoch=56-step=42750.ckpt,121703,121703,training/pretrain/CBF_CNN/logs/wlen10_stride0_wtst7_wpst5_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/metrics.csv,0.2960373759269714,0.7657982707023621,24.552225349470973,8601.038166483864,8625.590391833335
DF,CNN,CBF,0.25,60,128,True,10,False,3,1,0.0001,0,60,training/pretrain/CBF_CNN/logs/wlen10_stride0_wtst3_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/checkpoints/epoch=56-step=42750.ckpt,119103,119103,training/pretrain/CBF_CNN/logs/wlen10_stride0_wtst3_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/metrics.csv,0.2637693583965301,0.813080906867981,26.95836834795773,10232.283863434568,10259.242231782526
DF,CNN,CBF,0.25,60,128,True,10,True,3,1,0.0001,0,60,training/pretrain/CBF_CNN/logs/wlen10_stride1_wtst3_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/checkpoints/epoch=58-step=44250.ckpt,117803,117803,training/pretrain/CBF_CNN/logs/wlen10_stride1_wtst3_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/metrics.csv,0.2038723081350326,0.887270987033844,26.724931756034493,10380.259101696312,10406.984033452349
DF,CNN,CBF,0.25,60,128,True,10,False,5,1,0.0001,0,60,training/pretrain/CBF_CNN/logs/wlen10_stride0_wtst5_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/checkpoints/epoch=46-step=35250.ckpt,120403,120403,training/pretrain/CBF_CNN/logs/wlen10_stride0_wtst5_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/metrics.csv,0.301972359418869,0.7563771605491638,26.29903909191489,10384.243772432208,10410.542811524125
DF,CNN,CBF,0.25,60,128,True,10,False,7,1,0.0001,0,60,training/pretrain/CBF_CNN/logs/wlen10_stride0_wtst7_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/checkpoints/epoch=58-step=44250.ckpt,121703,121703,training/pretrain/CBF_CNN/logs/wlen10_stride0_wtst7_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/metrics.csv,0.3070906102657318,0.7481455206871033,27.249855088070035,10386.171703148631,10413.421558236703
DF,CNN,CBF,0.25,60,128,True,10,True,5,1,0.0001,0,60,training/pretrain/CBF_CNN/logs/wlen10_stride1_wtst5_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/checkpoints/epoch=59-step=45000.ckpt,117803,117803,training/pretrain/CBF_CNN/logs/wlen10_stride1_wtst5_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/metrics.csv,0.2224462032318115,0.8669853806495667,26.84043255634606,10408.640232259408,10435.480664815754
DF,CNN,CBF,0.25,60,128,True,10,False,7,2,0.0001,0,60,training/pretrain/CBF_CNN/logs/wlen10_stride0_wtst7_wpst2_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/checkpoints/epoch=49-step=37500.ckpt,121703,121703,training/pretrain/CBF_CNN/logs/wlen10_stride0_wtst7_wpst2_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/metrics.csv,0.3097299933433532,0.7436410188674927,31.63192654028535,10489.770591152832,10521.402517693115
DF,CNN,CBF,0.25,60,128,True,10,False,1,1,0.0001,0,60,training/pretrain/CBF_CNN/logs/wlen10_stride0_wtst1_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/checkpoints/epoch=59-step=45000.ckpt,117803,117803,training/pretrain/CBF_CNN/logs/wlen10_stride0_wtst1_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/metrics.csv,0.1069735214114189,0.9685466289520264,64.79901581630111,16522.20417064801,16587.00318646431
DF,CNN,CBF,0.25,60,128,True,10,True,7,1,0.0001,0,60,training/pretrain/CBF_CNN/logs/wlen10_stride1_wtst7_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/checkpoints/epoch=59-step=45000.ckpt,117803,117803,training/pretrain/CBF_CNN/logs/wlen10_stride1_wtst7_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/metrics.csv,0.22330144047737122,0.8658901453018188,49.79179682396352,13978.212386164814,14028.004182988778
